a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status_disciplina,enem_redacao,enem_nota
589,59088725,2016,1,ATIVO,2016,2,1.5,0,Reprovado,560,627
590,59094550,2016,1,ATIVO,2016,2,9.4,0,Aprovado,820,663
591,59550000,2016,1,ATIVO,2016,2,10,0,Aprovado,700,607
592,59073100,2016,1,ATIVO,2016,1,4.9,0,Reprovado,780,692
593,59139430,2016,1,ATIVO,2016,2,8.6,0,Aprovado,800,650
594,59082180,2016,1,ATIVO,2016,1,7.6,0,Aprovado,800,712
595,59570000,2016,1,ATIVO,2016,2,8.5,0,Aprovado,800,737
596,59140780,2016,1,ATIVO,2016,2,1.7,0,Reprovado,680,656
597,59150260,2016,1,TRANCADO,2016,2,3.2,0,Reprovado,740,676
598,0,2016,1,ATIVO,2016,1,6.7,0,Aprovado,0,
599,59185000,2016,1,ATIVO,2016,2,7.7,0,Aprovado,760,633
600,59631450,2016,1,TRANCADO,2016,2,4.5,0,Reprovado,720,673
601,59700000,2016,1,ATIVO,2016,2,8.9,0,Aprovado,800,692
602,59700000,2016,1,ATIVO,2016,2,9.2,0,Aprovado,580,630
603,59330000,2016,1,ATIVO,2016,2,8.8,0,Aprovado,860,740
604,59149025,2016,1,ATIVO,2016,2,8.5,0,Aprovado,520,649
605,0,2016,1,ATIVO,2016,1,3.9,0,Reprovado,0,
605,0,2016,1,ATIVO,2016,2,6.2,0,Aprovado,0,
606,59054831,2016,1,ATIVO,2016,1,4.8,0,Reprovado,540,659
607,59064280,2016,1,ATIVO,2016,2,5.2,0,Aprovado,740,666
608,59270000,2016,1,ATIVO,2016,1,0,0,Reprovado,580,665
609,59280000,2016,1,ATIVO,2016,2,7.8,0,Aprovado,580,634
610,59612020,2016,1,ATIVO,2016,2,6.9,0,Aprovado,600,637
611,59014100,2016,1,ATIVO,2016,2,6.9,0,Aprovado,600,658
612,59022180,2016,1,ATIVO,2016,2,7.8,0,Aprovado,920,657
613,59123345,2016,1,ATIVO,2016,2,7.3,0,Aprovado,620,627
614,59064390,2016,1,ATIVO,2016,2,2.5,0,Reprovado,640,670
615,59550000,2016,1,ATIVO,2016,2,8.4,0,Aprovado,960,699
616,59086070,2016,1,ATIVO,2016,2,6.9,0,Aprovado,560,579
617,59400000,2016,1,ATIVO,2016,2,9.3,0,Aprovado,560,621
193,59025400,2016,1,ATIVO,2016,2,8.2,0,Aprovado,780,698
618,59153155,2016,1,ATIVO,2016,1,6.4,0,Aprovado,800,691
619,59151410,2016,1,ATIVO,2016,1,5.2,0,Aprovado,600,652
620,59290000,2016,1,ATIVO,2016,2,8.9,0,Aprovado,580,618
621,59360000,2016,1,ATIVO,2016,2,9.9,0,Aprovado,860,777
622,59290000,2016,1,ATIVO,2016,2,9,0,Aprovado,660,666
623,59035030,2016,1,ATIVO,2016,1,5,0,Aprovado,640,635
624,59135650,2016,1,ATIVO,2016,1,5.4,0,Aprovado,760,672
625,59140820,2016,1,ATIVO,2016,2,8.3,0,Aprovado,660,650
626,69055021,2016,1,ATIVO,2016,2,8.6,0,Aprovado,800,666
627,59080480,2016,1,ATIVO,2016,2,9.5,0,Aprovado,700,685
628,59014680,2016,1,ATIVO,2016,2,9.1,0,Aprovado,640,657
629,59020130,2016,1,ATIVO,2016,2,7.1,0,Aprovado,780,676
630,59157218,2016,1,TRANCADO,2016,2,1.7,0,Reprovado,680,641
631,59115260,2016,1,CANCELADO,2016,2,1.2,0,Reprovado,600,677
632,59628550,2016,1,ATIVO,2016,2,8.1,0,Aprovado,640,688
633,59022530,2016,1,ATIVO,2016,2,7.5,0,Aprovado,680,677
634,0,2016,1,ATIVO,2016,1,0,0,Reprovado,0,
634,0,2016,1,ATIVO,2016,2,8.2,0,Aprovado,0,
635,59700000,2016,1,ATIVO,2016,2,8,0,Aprovado,740,695
636,59060215,2016,1,ATIVO,2016,2,6.1,0,Aprovado,500,630
637,59064364,2016,1,CANCELADO,2016,1,5.5,0,Aprovado,700,734
638,59062000,2016,1,ATIVO,2016,2,7.6,0,Aprovado,620,678
639,59158150,2016,1,ATIVO,2016,2,6.3,0,Aprovado,680,627
640,0,2016,2,ATIVO,2016,2,6.7,0,Aprovado,0,
641,59145450,2016,1,CANCELADO,2016,2,0.4,0,Reprovado,640,616
642,59147495,2016,1,ATIVO,2016,2,7.7,0,Aprovado,640,700
643,59153025,2016,1,CANCELADO,2016,2,8.3,0,Aprovado,580,645
644,59080115,2016,1,ATIVO,2016,1,5.5,0,Aprovado,640,678
645,59360000,2016,1,ATIVO,2016,2,9.6,0,Aprovado,840,689
646,59012570,2016,1,ATIVO,2016,2,0,0,Reprovado,620,615
647,59290000,2016,1,ATIVO,2016,2,2.6,0,Reprovado,660,634
648,5021000,2016,1,ATIVO,2016,2,5.6,0,Aprovado,720,649
649,59088460,2016,1,ATIVO,2016,1,5.7,0,Aprovado,540,643
650,59149403,2016,1,ATIVO,2016,2,7.7,0,Aprovado,620,626
651,59014150,2016,1,TRANCADO,2016,1,0.2,0,Reprovado,720,681
652,35700416,2016,1,ATIVO,2016,2,9.4,0,Aprovado,560,578
653,59054375,2016,1,ATIVO,2016,2,5.9,0,Aprovado,580,653
654,59070370,2016,1,ATIVO,2016,2,1.1,0,Reprovado,620,642
655,59150600,2016,1,ATIVO,2016,2,9.2,0,Aprovado,600,629
656,59730000,2016,1,ATIVO,2016,2,8.1,0,Aprovado,780,671
657,59020030,2016,1,ATIVO,2016,2,7.4,0,Aprovado,760,643
658,59030490,2016,1,ATIVO,2016,1,9.9,0,Aprovado,720,808
659,59066120,2016,1,CANCELADO,2016,1,3.3,0,Reprovado,740,682
659,59066120,2016,1,CANCELADO,2016,2,0,0,Reprovado,740,682
660,59080115,2016,1,ATIVO,2016,2,6.8,0,Aprovado,640,654
661,59152600,2016,1,ATIVO,2016,2,3.9,0,Reprovado,800,651
662,59136160,2016,1,ATIVO,2016,2,8.2,0,Aprovado,720,666
663,59074420,2016,1,ATIVO,2016,2,4.2,0,Reprovado,800,681
664,59149150,2016,1,ATIVO,2016,2,9,0,Aprovado,740,613
665,59133305,2016,1,ATIVO,2016,2,3.6,0,Reprovado,680,605
666,59190000,2016,1,CANCELADO,2016,2,8.8,0,Aprovado,580,623
667,59080100,2016,1,ATIVO,2016,2,2.1,0,Reprovado,620,593
668,59071080,2016,1,ATIVO,2016,2,1.4,0,Reprovado,760,706
669,59151550,2016,1,ATIVO,2016,2,7.2,0,Aprovado,700,667
670,18150000,2016,1,ATIVO,2016,2,7.2,0,Aprovado,800,616
671,59062560,2016,1,ATIVO,2016,1,7.2,0,Aprovado,520,681
672,59031120,2016,1,ATIVO,2016,2,2.2,0,Reprovado,640,655
673,59022020,2016,1,ATIVO,2016,2,8.6,0,Aprovado,580,674
674,59086040,2016,1,ATIVO,2016,2,7.8,0,Aprovado,620,654
571,59570000,2016,1,ATIVO,2016,1,7.1,1,Aprovado,520,575
572,59082260,2016,1,ATIVO,2016,1,9,1,Aprovado,680,657
575,59054620,2016,1,ATIVO,2016,1,8.4,1,Aprovado,720,720
675,0,2016,2,ATIVO,2016,2,6.5,1,Aprovado,0,
676,59136180,2016,1,CANCELADO,2016,1,0,1,Reprovado,720,589
677,0,2016,2,CANCELADO,2016,2,3.4,1,Reprovado,0,
576,59550000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,680,620
678,59780000,2016,1,CANCELADO,2016,1,7.8,1,Aprovado,740,622
679,59965000,2016,1,ATIVO,2016,1,8.1,1,Aprovado,660,661
578,59149323,2016,1,ATIVO,2016,1,6.6,1,Aprovado,560,637
579,59518000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,520,666
680,0,2016,2,ATIVO,2016,2,6.8,1,Aprovado,0,
580,59112430,2016,1,ATIVO,2016,1,7.6,1,Aprovado,700,639
581,59152820,2016,1,ATIVO,2016,1,8.3,1,Aprovado,580,631
681,0,2016,1,ATIVO,2016,1,6.9,1,Aprovado,0,
682,59560000,2016,1,ATIVO,2016,1,7.9,1,Aprovado,760,649
683,59068210,2016,1,CANCELADO,2016,1,0,1,Reprovado,640,631
684,59067270,2016,1,CANCELADO,2016,1,7.2,1,Aprovado,540,522
582,59290000,2016,1,ATIVO,2016,1,6.1,1,Aprovado,720,683
685,59064500,2016,1,ATIVO,2016,1,2.9,1,Reprovado,720,658
685,59064500,2016,1,ATIVO,2016,2,7.6,1,Aprovado,720,658
686,0,2016,2,ATIVO,2016,2,7.1,1,Aprovado,0,
583,59584000,2016,1,ATIVO,2016,1,8.7,1,Aprovado,820,661
687,59162000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,880,646
688,0,2016,2,ATIVO,2016,2,8,1,Aprovado,0,
689,59147540,2016,1,ATIVO,2016,1,5.5,1,Aprovado,720,633
585,59146810,2016,1,ATIVO,2016,1,8,1,Aprovado,640,628
690,59150446,2016,1,TRANCADO,2016,1,6.9,1,Aprovado,640,668
691,59156845,2016,1,ATIVO,2016,1,5,1,Aprovado,660,537
692,59054680,2016,1,ATIVO,2016,1,7.7,1,Aprovado,520,593
693,59290000,2016,1,CANCELADO,2016,1,6.8,1,Aprovado,600,594
694,59141715,2016,1,CANCELADO,2016,1,7.3,1,Aprovado,540,623
695,59074368,2016,1,ATIVO,2016,1,5,1,Aprovado,600,641
696,59150666,2016,1,ATIVO,2016,1,8.2,1,Aprovado,720,676
697,0,2016,2,ATIVO,2016,2,7,1,Aprovado,0,
586,59440000,2016,1,ATIVO,2016,1,7.9,1,Aprovado,800,632
698,59155256,2016,1,ATIVO,2016,1,8.5,1,Aprovado,920,689
699,59227000,2016,1,ATIVO,2016,1,0.8,1,Reprovado,600,630
699,59227000,2016,1,ATIVO,2016,2,7.2,1,Aprovado,600,630
587,59700000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,660,663
588,59012200,2016,1,ATIVO,2016,1,7.3,1,Aprovado,740,712
700,59152640,2016,1,ATIVO,2016,1,6.9,1,Aprovado,560,621
701,55014330,2016,1,CANCELADO,2016,1,6.6,1,Aprovado,820,713
702,0,2016,1,ATIVO,2016,1,8.7,1,Aprovado,0,
703,59114035,2016,1,CANCELADO,2016,1,2.9,1,Reprovado,680,644
704,0,2016,2,ATIVO,2016,2,7.4,1,Aprovado,0,
705,59890000,2016,1,ATIVO,2016,1,8.5,1,Aprovado,620,559
706,59655000,2016,1,ATIVO,2016,1,6.7,1,Aprovado,720,656
707,59151436,2016,1,ATIVO,2016,1,6.5,1,Aprovado,680,638
708,59148556,2016,1,ATIVO,2016,1,8.5,1,Aprovado,600,613
709,59258000,2016,1,ATIVO,2016,1,7.4,1,Aprovado,760,640
710,59062305,2016,1,ATIVO,2016,1,6.2,1,Aprovado,600,620
590,59094550,2016,1,ATIVO,2016,1,8.8,1,Aprovado,820,663
711,59182000,2016,1,ATIVO,2016,1,6.7,1,Aprovado,540,609
712,59575000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,620,674
713,59430000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,760,602
591,59550000,2016,1,ATIVO,2016,1,8,1,Aprovado,700,607
714,59280000,2016,2,ATIVO,2016,2,7.1,1,Aprovado,640,571
715,59605090,2016,1,CANCELADO,2016,1,5.3,1,Aprovado,780,650
716,59219000,2016,1,CANCELADO,2016,1,2.1,1,Reprovado,780,607
717,0,2016,1,CANCELADO,2016,1,6.6,1,Aprovado,0,
718,59290000,2016,1,ATIVO,2016,1,7.8,1,Aprovado,640,623
719,0,2016,2,ATIVO,2016,2,7,1,Aprovado,0,
720,59084340,2016,1,TRANCADO,2016,1,7.1,1,Aprovado,580,599
721,59173000,2016,1,CANCELADO,2016,1,3,1,Reprovado,640,620
593,59139430,2016,1,ATIVO,2016,1,6.9,1,Aprovado,800,650
722,59050010,2016,1,ATIVO,2016,1,5.1,1,Aprovado,660,610
723,59152820,2016,1,CANCELADO,2016,1,6.1,1,Aprovado,680,659
595,59570000,2016,1,ATIVO,2016,1,6.8,1,Aprovado,800,737
724,59125190,2016,1,ATIVO,2016,1,7.3,1,Aprovado,520,555
596,59140780,2016,1,ATIVO,2016,1,7.7,1,Aprovado,680,656
725,59073250,2016,1,ATIVO,2016,1,0,1,Reprovado,780,636
725,59073250,2016,1,ATIVO,2016,2,5.7,1,Aprovado,780,636
726,59073090,2016,1,ATIVO,2016,1,2.7,1,Reprovado,520,586
726,59073090,2016,1,ATIVO,2016,2,6.7,1,Aprovado,520,586
599,59185000,2016,1,ATIVO,2016,1,8.4,1,Aprovado,760,633
727,59082140,2016,1,TRANCADO,2016,1,7.2,1,Aprovado,740,687
728,53130540,2016,1,CANCELADO,2016,1,0,1,Reprovado,560,642
729,59570000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,620,614
730,59132510,2016,1,ATIVO,2016,1,6.8,1,Aprovado,660,633
731,0,2016,2,ATIVO,2016,2,7.7,1,Aprovado,0,
732,59042350,2016,1,ATIVO,2016,1,7.6,1,Aprovado,580,667
733,59054600,2016,1,CANCELADO,2016,1,0,1,Reprovado,780,657
734,59507000,2016,1,ATIVO,2016,1,6.1,1,Aprovado,660,571
735,59071030,2016,1,ATIVO,2016,1,0,1,Reprovado,540,635
600,59631450,2016,1,TRANCADO,2016,1,8.1,1,Aprovado,720,673
601,59700000,2016,1,ATIVO,2016,1,8.3,1,Aprovado,800,692
602,59700000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,580,630
736,59035170,2016,1,CANCELADO,2016,1,6.3,1,Aprovado,800,731
603,59330000,2016,1,ATIVO,2016,1,8.9,1,Aprovado,860,740
737,59070340,2016,1,ATIVO,2016,1,6.3,1,Aprovado,780,676
604,59149025,2016,1,ATIVO,2016,1,5,1,Aprovado,520,649
738,59290000,2016,1,ATIVO,2016,1,6.1,1,Aprovado,640,569
739,59146260,2016,1,ATIVO,2016,1,7.5,1,Aprovado,580,589
740,59064500,2016,1,ATIVO,2016,1,7,1,Aprovado,540,649
741,59084230,2016,1,TRANCADO,2016,1,7.4,1,Aprovado,880,657
742,59141070,2016,1,ATIVO,2016,1,7.6,1,Aprovado,740,612
606,59054831,2016,1,ATIVO,2016,1,0,1,Reprovado,540,659
606,59054831,2016,1,ATIVO,2017,1,0,1,Reprovado,540,659
607,59064280,2016,1,ATIVO,2016,1,8.3,1,Aprovado,740,666
743,0,2016,1,ATIVO,2016,1,7.1,1,Aprovado,0,
608,59270000,2016,1,ATIVO,2016,1,7,1,Aprovado,580,665
609,59280000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,580,634
610,59612020,2016,1,ATIVO,2016,1,8.3,1,Aprovado,600,637
744,59149316,2016,1,ATIVO,2016,1,6.1,1,Aprovado,520,550
491,59152110,2016,1,CANCELADO,2016,1,0,1,Reprovado,600,663
611,59014100,2016,1,ATIVO,2016,1,5.9,1,Aprovado,600,658
745,59148370,2016,1,ATIVO,2016,1,6.5,1,Aprovado,740,640
746,59064490,2016,1,CANCELADO,2016,1,5.5,1,Aprovado,600,633
747,59088760,2016,1,TRANCADO,2016,1,3.1,1,Reprovado,820,655
748,59012340,2016,1,ATIVO,2016,1,5.6,1,Aprovado,620,635
749,59071470,2016,1,ATIVO,2016,1,5.3,1,Aprovado,880,683
750,59056215,2016,1,ATIVO,2016,1,4.5,1,Reprovado,640,641
612,59022180,2016,1,ATIVO,2016,1,8.7,1,Aprovado,920,657
751,59810000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,720,596
752,59136190,2016,1,ATIVO,2016,1,3.1,1,Reprovado,520,621
753,59152825,2016,1,ATIVO,2016,1,8,1,Aprovado,600,655
754,59150440,2016,1,ATIVO,2016,1,6.6,1,Aprovado,640,614
755,59213000,2016,1,ATIVO,2016,1,6.9,1,Aprovado,900,628
613,59123345,2016,1,ATIVO,2016,1,5.2,1,Aprovado,620,627
756,59123470,2016,1,ATIVO,2016,1,7.2,1,Aprovado,560,624
614,59064390,2016,1,ATIVO,2016,1,7.8,1,Aprovado,640,670
615,59550000,2016,1,ATIVO,2016,1,8.6,1,Aprovado,960,699
82,59080370,2016,1,ATIVO,2016,1,7.5,1,Aprovado,500,599
757,59104095,2016,1,ATIVO,2016,1,5.8,1,Aprovado,640,573
758,59010085,2016,1,ATIVO,2016,1,6.3,1,Aprovado,640,642
759,59066800,2016,1,ATIVO,2016,1,8.2,1,Aprovado,900,739
760,59070330,2016,1,TRANCADO,2016,1,6.6,1,Aprovado,560,543
761,59115684,2016,1,ATIVO,2016,2,5.6,1,Aprovado,640,638
617,59400000,2016,1,ATIVO,2016,1,8.6,1,Aprovado,560,621
193,59025400,2016,1,ATIVO,2016,1,7.9,1,Aprovado,780,698
762,59162000,2016,1,ATIVO,2016,1,7.4,1,Aprovado,880,652
763,59140770,2016,1,ATIVO,2016,1,8.1,1,Aprovado,500,639
764,59149303,2016,1,ATIVO,2016,1,8.3,1,Aprovado,900,686
765,59114500,2016,1,ATIVO,2016,1,8.2,1,Aprovado,540,673
766,59090321,2016,1,TRANCADO,2016,1,7.2,1,Aprovado,820,717
767,59550000,2016,1,ATIVO,2016,1,8.3,1,Aprovado,760,608
768,58915000,2016,1,ATIVO,2016,1,6.6,1,Aprovado,660,607
620,59290000,2016,1,ATIVO,2016,1,7.9,1,Aprovado,580,618
769,64800000,2016,1,ATIVO,2016,1,8.5,1,Aprovado,740,611
770,59300000,2016,1,ATIVO,2016,1,7,1,Aprovado,600,633
771,59152080,2016,1,ATIVO,2016,1,7.6,1,Aprovado,720,583
621,59360000,2016,1,ATIVO,2016,1,8.4,1,Aprovado,860,777
772,59255000,2016,1,ATIVO,2016,1,5,1,Aprovado,620,617
773,0,2016,2,ATIVO,2016,2,8.2,1,Aprovado,0,
622,59290000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,660,666
774,59110050,2016,1,ATIVO,2016,1,6,1,Aprovado,780,698
775,59064500,2016,1,ATIVO,2016,1,6.9,1,Aprovado,580,668
776,59015140,2016,1,ATIVO,2016,1,8.2,1,Aprovado,580,681
777,59062170,2016,1,CANCELADO,2016,1,3.6,1,Reprovado,540,600
778,59145500,2016,1,TRANCADO,2016,1,3.6,1,Reprovado,500,628
779,59151250,2016,1,TRANCADO,2016,1,7.3,1,Aprovado,700,689
780,59280000,2016,1,ATIVO,2016,1,7,1,Aprovado,720,626
781,59141280,2016,1,CANCELADO,2016,1,6,1,Aprovado,680,513
782,0,2016,2,FORMANDO,2016,2,7.2,1,Aprovado,0,
783,59147230,2016,1,CANCELADO,2016,1,6.8,1,Aprovado,580,591
784,59072080,2016,1,CANCELADO,2016,1,1.4,1,Reprovado,740,661
785,59900000,2016,1,ATIVO,2016,1,8.4,1,Aprovado,760,647
786,59290000,2016,1,CANCELADO,2016,1,8.8,1,Aprovado,780,597
787,59152210,2016,1,ATIVO,2016,1,7.6,1,Aprovado,520,632
788,0,2016,2,ATIVO,2016,2,7.8,1,Aprovado,0,
625,59140820,2016,1,ATIVO,2016,1,8.7,1,Aprovado,660,650
789,58280000,2016,1,ATIVO,2016,1,8.3,1,Aprovado,800,585
790,59135706,2016,1,ATIVO,2016,1,7.7,1,Aprovado,600,573
626,69055021,2016,1,ATIVO,2016,1,7.5,1,Aprovado,800,666
791,59090315,2016,1,ATIVO,2016,1,6.2,1,Aprovado,760,603
628,59014680,2016,1,ATIVO,2016,1,1.5,1,Reprovado,640,657
792,59147140,2016,1,ATIVO,2016,1,6.8,1,Aprovado,740,611
793,0,2016,1,ATIVO,2016,1,8.5,1,Aprovado,0,
794,59619140,2016,1,CANCELADO,2016,1,0.5,1,Reprovado,880,677
795,59082190,2016,1,ATIVO,2016,1,8.5,1,Aprovado,580,705
630,59157218,2016,1,TRANCADO,2016,1,7.3,1,Aprovado,680,641
796,59830000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,720,625
797,59148350,2016,1,ATIVO,2016,1,7.8,1,Aprovado,580,661
798,59150500,2016,1,ATIVO,2016,1,8.2,1,Aprovado,600,607
631,59115260,2016,1,CANCELADO,2016,1,1.8,1,Reprovado,600,677
631,59115260,2016,1,CANCELADO,2016,2,0,1,Reprovado,600,677
799,59144850,2016,1,ATIVO,2016,1,5.3,1,Aprovado,560,526
800,59067350,2016,1,ATIVO,2016,1,7.5,1,Aprovado,780,673
632,59628550,2016,1,ATIVO,2016,1,7.8,1,Aprovado,640,688
633,59022530,2016,1,ATIVO,2016,1,7.4,1,Aprovado,680,677
801,59570000,2016,1,CANCELADO,2016,1,6.8,1,Aprovado,900,667
635,59700000,2016,1,ATIVO,2016,1,7,1,Aprovado,740,695
802,59139410,2016,1,ATIVO,2016,1,8,1,Aprovado,660,623
803,59056100,2016,1,CANCELADO,2016,1,0,1,Reprovado,640,640
804,59056290,2016,1,TRANCADO,2016,1,8.4,1,Aprovado,580,606
805,59060710,2016,1,ATIVO,2016,1,5.9,1,Aprovado,920,661
806,0,2016,1,ATIVO,2016,1,8.5,1,Aprovado,0,
807,0,2016,1,ATIVO,2016,1,5.8,1,Aprovado,0,
808,59158150,2016,2,ATIVO,2016,2,7.6,1,Aprovado,700,579
809,59215000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,680,653
810,59114205,2016,1,ATIVO,2016,1,7.1,1,Aprovado,580,557
639,59158150,2016,1,ATIVO,2016,1,7.3,1,Aprovado,680,627
641,59145450,2016,1,CANCELADO,2016,1,8.2,1,Aprovado,640,616
642,59147495,2016,1,ATIVO,2016,1,7.7,1,Aprovado,640,700
811,59310000,2016,1,ATIVO,2016,1,6.6,1,Aprovado,680,650
812,59104250,2016,1,ATIVO,2016,1,7.7,1,Aprovado,740,632
813,59069280,2016,1,TRANCADO,2016,1,0.7,1,Reprovado,600,632
814,59700000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,560,624
643,59153025,2016,1,CANCELADO,2016,1,7.7,1,Aprovado,580,645
815,59155530,2016,1,ATIVO,2016,1,6.6,1,Aprovado,560,612
645,59360000,2016,1,ATIVO,2016,1,7.7,1,Aprovado,840,689
646,59012570,2016,1,ATIVO,2016,1,7.1,1,Aprovado,620,615
816,0,2016,2,ATIVO,2016,2,5.4,1,Aprovado,0,
647,59290000,2016,1,ATIVO,2016,1,6.8,1,Aprovado,660,634
817,59200000,2016,1,ATIVO,2016,1,7.2,1,Aprovado,740,618
818,59114050,2016,1,CANCELADO,2016,1,1.8,1,Reprovado,680,630
818,59114050,2016,1,CANCELADO,2016,2,0,1,Reprovado,680,630
648,5021000,2016,1,ATIVO,2016,1,8.1,1,Aprovado,720,649
819,0,2016,1,ATIVO,2016,1,8.8,1,Aprovado,0,
820,59230000,2016,1,ATIVO,2016,1,8.2,1,Aprovado,540,618
821,59135350,2016,1,CANCELADO,2016,1,0,1,Reprovado,660,604
822,59088100,2016,1,TRANCADO,2016,1,7,1,Aprovado,680,609
823,59146230,2016,1,ATIVO,2016,1,6.8,1,Aprovado,500,655
824,0,2016,1,ATIVO,2016,1,8.5,1,Aprovado,0,
825,59146060,2016,1,CANCELADO,2016,1,5.3,1,Aprovado,760,610
826,0,2016,1,CANCELADO,2016,1,0,1,Reprovado,0,
827,76900244,2016,1,CANCELADO,2016,1,6.9,1,Aprovado,640,596
650,59149403,2016,1,ATIVO,2016,1,8,1,Aprovado,620,626
828,59152820,2016,1,ATIVO,2016,1,7.7,1,Aprovado,700,637
829,59060450,2016,1,CANCELADO,2016,1,2,1,Reprovado,520,632
652,35700416,2016,1,ATIVO,2016,1,8.6,1,Aprovado,560,578
830,59151023,2016,1,ATIVO,2016,1,6.5,1,Aprovado,580,570
653,59054375,2016,1,ATIVO,2016,1,7.4,1,Aprovado,580,653
831,59570000,2016,1,ATIVO,2016,1,6,1,Aprovado,780,667
832,0,2016,1,ATIVO,2016,1,8.6,1,Aprovado,0,
833,59104290,2016,1,ATIVO,2016,1,7.7,1,Aprovado,720,662
834,59162000,2016,1,ATIVO,2016,1,7.6,1,Aprovado,480,509
835,59020010,2016,1,CANCELADO,2016,1,0,1,Reprovado,680,686
655,59150600,2016,1,ATIVO,2016,1,8.5,1,Aprovado,600,629
656,59730000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,780,671
657,59020030,2016,1,ATIVO,2016,1,5.3,1,Aprovado,760,643
836,59123445,2016,1,ATIVO,2016,1,2.4,1,Reprovado,540,586
836,59123445,2016,1,ATIVO,2016,2,7.2,1,Aprovado,540,586
837,59106130,2016,1,ATIVO,2016,1,7.9,1,Aprovado,540,616
658,59030490,2016,1,ATIVO,2016,1,8.3,1,Aprovado,720,808
838,59575000,2016,1,ATIVO,2016,1,7.4,1,Aprovado,640,590
839,59114010,2016,1,CANCELADO,2016,1,0,1,Reprovado,640,587
660,59080115,2016,1,ATIVO,2016,1,7.8,1,Aprovado,640,654
661,59152600,2016,1,ATIVO,2016,1,6.3,1,Aprovado,800,651
840,0,2016,1,ATIVO,2016,1,7.4,1,Aprovado,0,
841,59152480,2016,1,ATIVO,2016,1,7.9,1,Aprovado,820,692
842,59067550,2016,1,ATIVO,2016,1,7.1,1,Aprovado,680,669
843,59151540,2016,1,ATIVO,2016,1,7,1,Aprovado,580,651
844,59141040,2016,1,CANCELADO,2016,1,6,1,Aprovado,560,612
663,59074420,2016,1,ATIVO,2016,1,8.3,1,Aprovado,800,681
664,59149150,2016,1,ATIVO,2016,1,8,1,Aprovado,740,613
845,59114145,2016,1,ATIVO,2016,1,7.2,1,Aprovado,560,594
846,59150220,2016,1,CANCELADO,2016,1,2.5,1,Reprovado,720,659
666,59190000,2016,1,CANCELADO,2016,1,8,1,Aprovado,580,623
667,59080100,2016,1,ATIVO,2016,1,6.8,1,Aprovado,620,593
847,59012090,2016,1,ATIVO,2016,1,0,1,Reprovado,580,654
847,59012090,2016,1,ATIVO,2017,1,0,1,Reprovado,580,654
848,59147410,2016,1,CANCELADO,2016,1,7,1,Aprovado,660,619
849,59114240,2016,1,ATIVO,2016,1,7.9,1,Aprovado,660,657
850,0,2016,2,ATIVO,2016,2,7.8,1,Aprovado,0,
851,59022390,2016,1,CANCELADO,2016,1,6.7,1,Aprovado,840,700
852,59290000,2016,1,ATIVO,2016,1,6.3,1,Aprovado,720,644
668,59071080,2016,1,ATIVO,2016,1,8.4,1,Aprovado,760,706
853,59129431,2016,1,ATIVO,2016,1,6.1,1,Aprovado,640,595
854,59082110,2016,1,CANCELADO,2016,1,0.7,1,Reprovado,620,694
670,18150000,2016,1,ATIVO,2016,1,8.6,1,Aprovado,800,616
855,59142714,2016,1,TRANCADO,2016,1,7.4,1,Aprovado,800,634
856,59076700,2016,1,ATIVO,2016,1,8.5,1,Aprovado,780,759
857,59088310,2016,1,ATIVO,2016,1,8.1,1,Aprovado,800,713
858,59590000,2016,1,ATIVO,2016,1,6.9,1,Aprovado,640,620
859,59068400,2016,1,CANCELADO,2016,1,0.1,1,Reprovado,560,668
860,22725150,2016,1,ATIVO,2016,1,8,1,Aprovado,760,648
861,59056140,2016,1,ATIVO,2016,1,6.7,1,Aprovado,760,677
862,59152330,2016,1,CANCELADO,2016,1,5.3,1,Aprovado,660,633
672,59031120,2016,1,ATIVO,2016,1,7.1,1,Aprovado,640,655
863,59064390,2016,1,TRANCADO,2016,1,8,1,Aprovado,660,671
864,0,2016,2,ATIVO,2016,2,7.5,1,Aprovado,0,
865,59114151,2016,1,CANCELADO,2016,1,5.7,1,Aprovado,640,565
866,59219000,2016,1,ATIVO,2016,1,6.4,1,Aprovado,740,590
867,59152160,2016,1,ATIVO,2016,1,7.9,1,Aprovado,580,723
868,59570000,2016,1,ATIVO,2016,1,7.5,1,Aprovado,580,626
869,59072480,2016,1,ATIVO,2016,1,6.6,1,Aprovado,700,591
870,59280000,2016,1,ATIVO,2016,1,0.7,1,Reprovado,700,620
870,59280000,2016,1,ATIVO,2016,2,5.6,1,Aprovado,700,620
